1 , 0.000153
2 , 0.000143
3 , 0.000143
4 , 0.000143
5 , 0.000143
6 , 0.000143
7 , 0.000143
8 , 0.000143
9 , 0.000143
10 , 0.000143
11 , 0.000143
12 , 0.000143
13 , 0.000143
14 , 0.000143
15 , 0.000143
16 , 0.000143
17 , 0.000143
18 , 0.000143
19 , 0.000097
20 , 0.000045
21 , 0.000045
22 , 0.000045
23 , 0.000045
24 , 0.000045
25 , 0.000045
26 , 0.000045
27 , 0.000045
28 , 0.000045
29 , 0.000045
30 , 0.000046
31 , 0.000046
32 , 0.000046
33 , 0.000046
34 , 0.000046
35 , 0.000047
36 , 0.000047
37 , 0.000047
38 , 0.000047
39 , 0.000047
40 , 0.000047
41 , 0.000047
42 , 0.000047
43 , 0.000048
44 , 0.000048
45 , 0.000048
46 , 0.000048
47 , 0.000049
48 , 0.000049
49 , 0.000049
50 , 0.000049
51 , 0.000049
52 , 0.000049
53 , 0.000049
54 , 0.000049
55 , 0.000050
56 , 0.000050
57 , 0.000050
58 , 0.000050
59 , 0.000050
60 , 0.000050
61 , 0.000050
62 , 0.000051
63 , 0.000051
64 , 0.000051
65 , 0.000051
66 , 0.000051
67 , 0.000051
68 , 0.000052
69 , 0.000052
70 , 0.000052
71 , 0.000052
72 , 0.000052
73 , 0.000052
74 , 0.000052
75 , 0.000053
76 , 0.000052
77 , 0.000053
78 , 0.000053
79 , 0.000053
80 , 0.000053
81 , 0.000053
82 , 0.000054
83 , 0.000054
84 , 0.000054
85 , 0.000054
86 , 0.000055
87 , 0.000055
88 , 0.000055
89 , 0.000055
90 , 0.000055
91 , 0.000055
92 , 0.000055
93 , 0.000055
94 , 0.000055
95 , 0.000056
96 , 0.000056
97 , 0.000057
98 , 0.000056
99 , 0.000056
100 , 0.000057
101 , 0.000057
102 , 0.000057
103 , 0.000057
104 , 0.000057
105 , 0.000057
106 , 0.000057
107 , 0.000057
108 , 0.000058
109 , 0.000058
110 , 0.000058
111 , 0.000058
112 , 0.000059
113 , 0.000059
114 , 0.000059
115 , 0.000059
116 , 0.000059
117 , 0.000059
118 , 0.000060
119 , 0.000060
120 , 0.000060
121 , 0.000060
122 , 0.000060
123 , 0.000060
124 , 0.000060
125 , 0.000060
126 , 0.000061
127 , 0.000061
128 , 0.000061
129 , 0.000061
130 , 0.000061
131 , 0.000062
132 , 0.000062
133 , 0.000062
134 , 0.000062
135 , 0.000062
136 , 0.000062
137 , 0.000062
138 , 0.000062
139 , 0.000063
140 , 0.000063
141 , 0.000063
142 , 0.000063
143 , 0.000063
144 , 0.000064
145 , 0.000064
146 , 0.000064
147 , 0.000064
148 , 0.000064
149 , 0.000064
150 , 0.000064
151 , 0.000064
152 , 0.000064
153 , 0.000065
154 , 0.000065
155 , 0.000065
156 , 0.000065
157 , 0.000065
158 , 0.000065
159 , 0.000066
160 , 0.000066
161 , 0.000066
162 , 0.000066
163 , 0.000066
164 , 0.000067
165 , 0.000067
166 , 0.000067
167 , 0.000067
168 , 0.000067
169 , 0.000067
170 , 0.000067
171 , 0.000067
172 , 0.000067
173 , 0.000068
174 , 0.000068
175 , 0.000068
176 , 0.000068
177 , 0.000068
178 , 0.000069
179 , 0.000069
180 , 0.000069
181 , 0.000069
182 , 0.000069
183 , 0.000069
184 , 0.000069
185 , 0.000069
186 , 0.000069
187 , 0.000069
188 , 0.000070
189 , 0.000070
190 , 0.000070
191 , 0.000070
192 , 0.000071
193 , 0.000071
194 , 0.000071
195 , 0.000071
196 , 0.000071
197 , 0.000072
